invocation_id,timestamp,entity,model_name,start_time,end_time,duration,status,message,thread_info
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:16:25.570254Z,avq_collat,stg_avq_collat,2026-02-09T09:15:12.390484,2026-02-09T09:16:25.570254,73.18,OK,OK - stg_avq_collat,Thread-3 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:15:24.653453Z,asset_class,int_asset_class_prepared,2026-02-09T09:15:24.653453,2026-02-09T09:15:38.127178,13.47,MODEL_END,Completed int_asset_class_prepared,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:15:38.127178Z,asset_class,int_asset_class_prepared,2026-02-09T09:15:24.653453,2026-02-09T09:15:38.127178,13.47,OK,OK - int_asset_class_prepared,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:15:26.414311Z,asset_class,int_asset_class_validated,2026-02-09T09:15:26.414311,2026-02-09T09:16:00.007810,33.59,MODEL_END,Completed int_asset_class_validated,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:16:00.007810Z,asset_class,int_asset_class_validated,2026-02-09T09:15:26.414311,2026-02-09T09:16:00.007810,33.59,OK,OK - int_asset_class_validated,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:15:38.127178Z,order,int_order_prepared,2026-02-09T09:15:38.127178,2026-02-09T09:17:35.000827,116.87,MODEL_END,Completed int_order_prepared,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:17:35.000827Z,order,int_order_prepared,2026-02-09T09:15:38.127178,2026-02-09T09:17:35.000827,116.87,OK,OK - int_order_prepared,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:16:00.007810Z,order,int_order_validated,2026-02-09T09:16:00.007810,2026-02-09T09:16:14.623061,14.62,MODEL_END,Completed int_order_validated,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:16:14.623061Z,order,int_order_validated,2026-02-09T09:16:00.007810,2026-02-09T09:16:14.623061,14.62,OK,OK - int_order_validated,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:16:10.476038Z,position_identifier,int_position_identifier_prepared,2026-02-09T09:16:10.476038,2026-02-09T09:17:41.660823,91.18,MODEL_END,Completed int_position_identifier_prepared,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:17:41.660823Z,position_identifier,int_position_identifier_prepared,2026-02-09T09:16:10.476038,2026-02-09T09:17:41.660823,91.18,OK,OK - int_position_identifier_prepared,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:16:14.623061Z,avq_user,int_avq_user_prepared,2026-02-09T09:16:14.623061,2026-02-09T09:18:06.535976,111.91,MODEL_END,Completed int_avq_user_prepared,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:18:06.535976Z,avq_user,int_avq_user_prepared,2026-02-09T09:16:14.623061,2026-02-09T09:18:06.535976,111.91,OK,OK - int_avq_user_prepared,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:16:25.570254Z,avq_user,int_avq_user_validated,2026-02-09T09:16:25.570254,2026-02-09T09:18:21.675688,116.11,MODEL_END,Completed int_avq_user_validated,Thread-3 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:18:21.675688Z,avq_user,int_avq_user_validated,2026-02-09T09:16:25.570254,2026-02-09T09:18:21.675688,116.11,OK,OK - int_avq_user_validated,Thread-3 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:17:35.000827Z,avq_collat,int_avq_collat_prepared,2026-02-09T09:17:35.000827,2026-02-09T09:19:11.186310,96.19,MODEL_END,Completed int_avq_collat_prepared,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:19:11.186310Z,avq_collat,int_avq_collat_prepared,2026-02-09T09:17:35.000827,2026-02-09T09:19:11.186310,96.19,error,ERROR - int_avq_collat_prepared,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:17:41.660823Z,asset_class,dim_asset_class,2026-02-09T09:17:41.660823,2026-02-09T09:17:53.446319,11.79,MODEL_END,Completed dim_asset_class,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:17:53.446319Z,asset_class,dim_asset_class,2026-02-09T09:17:41.660823,2026-02-09T09:17:53.446319,11.79,OK,OK - dim_asset_class,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:17:53.446319Z,order,dim_order,2026-02-09T09:17:53.446319,2026-02-09T09:19:05.836546,72.39,MODEL_END,Completed dim_order,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:19:05.836546Z,order,dim_order,2026-02-09T09:17:53.446319,2026-02-09T09:19:05.836546,72.39,OK,OK - dim_order,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:18:06.535976Z,order,fact_order,2026-02-09T09:18:06.535976,2026-02-09T09:18:51.888427,45.35,MODEL_END,Completed fact_order,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:18:51.888427Z,order,fact_order,2026-02-09T09:18:06.535976,2026-02-09T09:18:51.888427,45.35,OK,OK - fact_order,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:18:21.675688Z,position_identifier,dim_position_identifier,2026-02-09T09:18:21.675688,2026-02-09T09:20:06.618317,104.94,MODEL_END,Completed dim_position_identifier,Thread-3 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:20:06.618317Z,position_identifier,dim_position_identifier,2026-02-09T09:18:21.675688,2026-02-09T09:20:06.618317,104.94,skipped,SKIPPED - dim_position_identifier,Thread-3 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:18:51.888427Z,position_identifier,fact_position_identifier,2026-02-09T09:18:51.888427,2026-02-09T09:19:32.872310,40.98,MODEL_END,Completed fact_position_identifier,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:19:32.872310Z,position_identifier,fact_position_identifier,2026-02-09T09:18:51.888427,2026-02-09T09:19:32.872310,40.98,OK,OK - fact_position_identifier,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:19:05.836546Z,avq_user,dim_avq_user,2026-02-09T09:19:05.836546,2026-02-09T09:20:25.057842,79.22,MODEL_END,Completed dim_avq_user,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:20:25.057842Z,avq_user,dim_avq_user,2026-02-09T09:19:05.836546,2026-02-09T09:20:25.057842,79.22,skipped,SKIPPED - dim_avq_user,Thread-1 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:19:11.186310Z,avq_user,fact_avq_user,2026-02-09T09:19:11.186310,2026-02-09T09:19:37.153600,25.97,MODEL_END,Completed fact_avq_user,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:19:37.153600Z,avq_user,fact_avq_user,2026-02-09T09:19:11.186310,2026-02-09T09:19:37.153600,25.97,OK,OK - fact_avq_user,Thread-2 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:19:32.872310Z,avq_collat,dim_avq_collat,2026-02-09T09:19:32.872310,2026-02-09T09:21:20.639176,107.77,MODEL_END,Completed dim_avq_collat,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:21:20.639176Z,avq_collat,dim_avq_collat,2026-02-09T09:19:32.872310,2026-02-09T09:21:20.639176,107.77,OK,OK - dim_avq_collat,Thread-4 (worker)
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:14:28.405167Z,,,2026-02-09T09:14:28.405167,2026-02-09T09:21:20.639176,412.23,EXECUTION_DURATION,Total execution time: 412s,MainThread
33e6eab6-e8bb-4c90-a755-09e36b73da8a,2026-02-09T09:14:28.405167Z,,,,,,EXECUTION_STATUS,"pass:19, fail:1, skip:0",MainThread
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:44:28.405167Z,order_relationship,stg_order_relationship,2026-02-09T09:44:28.405167,2026-02-09T09:45:10.093691,41.69,MODEL_END,Completed stg_order_relationship,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:45:10.093691Z,order_relationship,stg_order_relationship,2026-02-09T09:44:28.405167,2026-02-09T09:45:10.093691,41.69,error,ERROR - stg_order_relationship,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:44:28.405167Z,asset_identifier,stg_asset_identifier,2026-02-09T09:44:28.405167,2026-02-09T09:45:26.670811,58.27,MODEL_END,Completed stg_asset_identifier,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:45:26.670811Z,asset_identifier,stg_asset_identifier,2026-02-09T09:44:28.405167,2026-02-09T09:45:26.670811,58.27,OK,OK - stg_asset_identifier,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:44:28.405167Z,asset_identifier,stg_asset_identifier_raw,2026-02-09T09:44:28.405167,2026-02-09T09:46:24.116244,115.71,MODEL_END,Completed stg_asset_identifier_raw,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:24.116244Z,asset_identifier,stg_asset_identifier_raw,2026-02-09T09:44:28.405167,2026-02-09T09:46:24.116244,115.71,OK,OK - stg_asset_identifier_raw,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:44:28.405167Z,participant,stg_participant,2026-02-09T09:44:28.405167,2026-02-09T09:46:09.582325,101.18,MODEL_END,Completed stg_participant,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:09.582325Z,participant,stg_participant,2026-02-09T09:44:28.405167,2026-02-09T09:46:09.582325,101.18,OK,OK - stg_participant,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:45:10.093691Z,asset,stg_asset,2026-02-09T09:45:10.093691,2026-02-09T09:46:47.926671,97.83,MODEL_END,Completed stg_asset,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:47.926671Z,asset,stg_asset,2026-02-09T09:45:10.093691,2026-02-09T09:46:47.926671,97.83,OK,OK - stg_asset,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:45:26.670811Z,asset,stg_asset_raw,2026-02-09T09:45:26.670811,2026-02-09T09:45:55.122887,28.45,MODEL_END,Completed stg_asset_raw,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:45:55.122887Z,asset,stg_asset_raw,2026-02-09T09:45:26.670811,2026-02-09T09:45:55.122887,28.45,skipped,SKIPPED - stg_asset_raw,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:45:55.122887Z,avq_generic_tab,stg_avq_generic_tab,2026-02-09T09:45:55.122887,2026-02-09T09:46:18.707382,23.58,MODEL_END,Completed stg_avq_generic_tab,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:18.707382Z,avq_generic_tab,stg_avq_generic_tab,2026-02-09T09:45:55.122887,2026-02-09T09:46:18.707382,23.58,OK,OK - stg_avq_generic_tab,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:09.582325Z,avq_generic_tab,stg_avq_generic_tab_raw,2026-02-09T09:46:09.582325,2026-02-09T09:47:34.670075,85.09,MODEL_END,Completed stg_avq_generic_tab_raw,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:47:34.670075Z,avq_generic_tab,stg_avq_generic_tab_raw,2026-02-09T09:46:09.582325,2026-02-09T09:47:34.670075,85.09,skipped,SKIPPED - stg_avq_generic_tab_raw,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:18.707382Z,order_relationship,int_order_relationship_prepared,2026-02-09T09:46:18.707382,2026-02-09T09:47:17.704564,59.0,MODEL_END,Completed int_order_relationship_prepared,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:47:17.704564Z,order_relationship,int_order_relationship_prepared,2026-02-09T09:46:18.707382,2026-02-09T09:47:17.704564,59.0,OK,OK - int_order_relationship_prepared,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:24.116244Z,asset_identifier,int_asset_identifier_prepared,2026-02-09T09:46:24.116244,2026-02-09T09:46:34.488792,10.37,MODEL_END,Completed int_asset_identifier_prepared,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:34.488792Z,asset_identifier,int_asset_identifier_prepared,2026-02-09T09:46:24.116244,2026-02-09T09:46:34.488792,10.37,skipped,SKIPPED - int_asset_identifier_prepared,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:34.488792Z,participant,int_participant_prepared,2026-02-09T09:46:34.488792,2026-02-09T09:48:31.314970,116.83,MODEL_END,Completed int_participant_prepared,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:31.314970Z,participant,int_participant_prepared,2026-02-09T09:46:34.488792,2026-02-09T09:48:31.314970,116.83,OK,OK - int_participant_prepared,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:46:47.926671Z,asset,int_asset_prepared,2026-02-09T09:46:47.926671,2026-02-09T09:48:25.204820,97.28,MODEL_END,Completed int_asset_prepared,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:25.204820Z,asset,int_asset_prepared,2026-02-09T09:46:47.926671,2026-02-09T09:48:25.204820,97.28,OK,OK - int_asset_prepared,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:47:17.704564Z,avq_generic_tab,int_avq_generic_tab_prepared,2026-02-09T09:47:17.704564,2026-02-09T09:48:19.191760,61.49,MODEL_END,Completed int_avq_generic_tab_prepared,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:19.191760Z,avq_generic_tab,int_avq_generic_tab_prepared,2026-02-09T09:47:17.704564,2026-02-09T09:48:19.191760,61.49,OK,OK - int_avq_generic_tab_prepared,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:47:34.670075Z,avq_generic_tab,int_avq_generic_tab_validated,2026-02-09T09:47:34.670075,2026-02-09T09:47:51.504576,16.83,MODEL_END,Completed int_avq_generic_tab_validated,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:47:51.504576Z,avq_generic_tab,int_avq_generic_tab_validated,2026-02-09T09:47:34.670075,2026-02-09T09:47:51.504576,16.83,OK,OK - int_avq_generic_tab_validated,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:47:51.504576Z,order_relationship,dim_order_relationship,2026-02-09T09:47:51.504576,2026-02-09T09:48:40.558170,49.05,MODEL_END,Completed dim_order_relationship,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:40.558170Z,order_relationship,dim_order_relationship,2026-02-09T09:47:51.504576,2026-02-09T09:48:40.558170,49.05,skipped,SKIPPED - dim_order_relationship,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:19.191760Z,asset_identifier,dim_asset_identifier,2026-02-09T09:48:19.191760,2026-02-09T09:48:53.210693,34.02,MODEL_END,Completed dim_asset_identifier,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:53.210693Z,asset_identifier,dim_asset_identifier,2026-02-09T09:48:19.191760,2026-02-09T09:48:53.210693,34.02,pass,PASS - dim_asset_identifier,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:25.204820Z,participant,dim_participant,2026-02-09T09:48:25.204820,2026-02-09T09:49:40.132075,74.93,MODEL_END,Completed dim_participant,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:49:40.132075Z,participant,dim_participant,2026-02-09T09:48:25.204820,2026-02-09T09:49:40.132075,74.93,OK,OK - dim_participant,Thread-1 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:31.314970Z,asset,dim_asset,2026-02-09T09:48:31.314970,2026-02-09T09:49:35.798677,64.48,MODEL_END,Completed dim_asset,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:49:35.798677Z,asset,dim_asset,2026-02-09T09:48:31.314970,2026-02-09T09:49:35.798677,64.48,OK,OK - dim_asset,Thread-3 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:40.558170Z,asset,fact_asset,2026-02-09T09:48:40.558170,2026-02-09T09:49:00.337173,19.78,MODEL_END,Completed fact_asset,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:49:00.337173Z,asset,fact_asset,2026-02-09T09:48:40.558170,2026-02-09T09:49:00.337173,19.78,OK,OK - fact_asset,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:48:53.210693Z,avq_generic_tab,dim_avq_generic_tab,2026-02-09T09:48:53.210693,2026-02-09T09:49:13.313919,20.1,MODEL_END,Completed dim_avq_generic_tab,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:49:13.313919Z,avq_generic_tab,dim_avq_generic_tab,2026-02-09T09:48:53.210693,2026-02-09T09:49:13.313919,20.1,OK,OK - dim_avq_generic_tab,Thread-2 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:49:00.337173Z,avq_generic_tab,fact_avq_generic_tab,2026-02-09T09:49:00.337173,2026-02-09T09:50:06.759205,66.42,MODEL_END,Completed fact_avq_generic_tab,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:50:06.759205Z,avq_generic_tab,fact_avq_generic_tab,2026-02-09T09:49:00.337173,2026-02-09T09:50:06.759205,66.42,OK,OK - fact_avq_generic_tab,Thread-4 (worker)
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:44:28.405167Z,,,2026-02-09T09:44:28.405167,2026-02-09T09:50:06.759205,338.35,EXECUTION_DURATION,Total execution time: 338s,MainThread
4bd2fd69-327c-4d0f-a96b-35712f325fb2,2026-02-09T09:44:28.405167Z,,,,,,EXECUTION_STATUS,"pass:16, fail:1, skip:0",MainThread
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:28.405167Z,iso_country,stg_iso_country,2026-02-09T10:14:28.405167,,,MODEL_START,Starting stg_iso_country,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:28.405167Z,asset_identifier,stg_asset_identifier,2026-02-09T10:14:28.405167,2026-02-09T10:15:50.287834,81.88,MODEL_END,Completed stg_asset_identifier,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:15:50.287834Z,asset_identifier,stg_asset_identifier,2026-02-09T10:14:28.405167,2026-02-09T10:15:50.287834,81.88,OK,OK - stg_asset_identifier,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:28.405167Z,asset_identifier,stg_asset_identifier_raw,2026-02-09T10:14:28.405167,2026-02-09T10:16:21.676359,113.27,MODEL_END,Completed stg_asset_identifier_raw,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:21.676359Z,asset_identifier,stg_asset_identifier_raw,2026-02-09T10:14:28.405167,2026-02-09T10:16:21.676359,113.27,OK,OK - stg_asset_identifier_raw,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:28.405167Z,order_relationship,stg_order_relationship,2026-02-09T10:14:28.405167,2026-02-09T10:14:52.711122,24.31,MODEL_END,Completed stg_order_relationship,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:52.711122Z,order_relationship,stg_order_relationship,2026-02-09T10:14:28.405167,2026-02-09T10:14:52.711122,24.31,OK,OK - stg_order_relationship,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:28.405167Z,asset_class,stg_asset_class,2026-02-09T10:14:28.405167,2026-02-09T10:14:44.712425,16.31,MODEL_END,Completed stg_asset_class,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:44.712425Z,asset_class,stg_asset_class,2026-02-09T10:14:28.405167,2026-02-09T10:14:44.712425,16.31,OK,OK - stg_asset_class,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:44.712425Z,asset_class,stg_asset_class_raw,2026-02-09T10:14:44.712425,2026-02-09T10:16:08.844030,84.13,MODEL_END,Completed stg_asset_class_raw,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:08.844030Z,asset_class,stg_asset_class_raw,2026-02-09T10:14:44.712425,2026-02-09T10:16:08.844030,84.13,OK,OK - stg_asset_class_raw,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:52.711122Z,avq_codes_tab,stg_avq_codes_tab,2026-02-09T10:14:52.711122,,,MODEL_START,Starting stg_avq_codes_tab,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:52.711122Z,avq_codes_tab,stg_avq_codes_tab_raw,2026-02-09T10:14:52.711122,2026-02-09T10:16:28.468072,95.76,MODEL_END,Completed stg_avq_codes_tab_raw,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:28.468072Z,avq_codes_tab,stg_avq_codes_tab_raw,2026-02-09T10:14:52.711122,2026-02-09T10:16:28.468072,95.76,OK,OK - stg_avq_codes_tab_raw,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:15:50.287834Z,iso_country,int_iso_country_prepared,2026-02-09T10:15:50.287834,2026-02-09T10:17:37.204729,106.92,MODEL_END,Completed int_iso_country_prepared,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:17:37.204729Z,iso_country,int_iso_country_prepared,2026-02-09T10:15:50.287834,2026-02-09T10:17:37.204729,106.92,OK,OK - int_iso_country_prepared,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:08.844030Z,iso_country,int_iso_country_validated,2026-02-09T10:16:08.844030,,,MODEL_START,Starting int_iso_country_validated,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:08.844030Z,asset_identifier,int_asset_identifier_prepared,2026-02-09T10:16:08.844030,2026-02-09T10:16:58.411033,49.57,MODEL_END,Completed int_asset_identifier_prepared,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:58.411033Z,asset_identifier,int_asset_identifier_prepared,2026-02-09T10:16:08.844030,2026-02-09T10:16:58.411033,49.57,OK,OK - int_asset_identifier_prepared,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:21.676359Z,asset_identifier,int_asset_identifier_validated,2026-02-09T10:16:21.676359,2026-02-09T10:17:48.894759,87.22,MODEL_END,Completed int_asset_identifier_validated,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:17:48.894759Z,asset_identifier,int_asset_identifier_validated,2026-02-09T10:16:21.676359,2026-02-09T10:17:48.894759,87.22,OK,OK - int_asset_identifier_validated,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:28.468072Z,order_relationship,int_order_relationship_prepared,2026-02-09T10:16:28.468072,2026-02-09T10:16:39.892518,11.42,MODEL_END,Completed int_order_relationship_prepared,Thread-3 (worker)
